date,symbol,asset_type,strategy,position,close
2026-05-26,SMGR,stock_id,MA Crossover (10/30),0.0,1775.0
2026-05-27,SMGR,stock_id,MA Crossover (10/30),0.0,1775.0
2026-05-28,SMGR,stock_id,MA Crossover (10/30),0.0,1775.0
2026-05-29,SMGR,stock_id,MA Crossover (10/30),0.0,1690.0
2026-06-02,SMGR,stock_id,MA Crossover (10/30),0.0,1765.0
2026-06-03,SMGR,stock_id,MA Crossover (10/30),0.0,1720.0
2026-06-04,SMGR,stock_id,MA Crossover (10/30),0.0,1630.0
2026-06-05,SMGR,stock_id,MA Crossover (10/30),0.0,1555.0
2026-06-08,SMGR,stock_id,MA Crossover (10/30),0.0,1485.0
2026-06-09,SMGR,stock_id,MA Crossover (10/30),0.0,1600.0
2026-06-10,SMGR,stock_id,MA Crossover (10/30),0.0,1625.0
2026-06-11,SMGR,stock_id,MA Crossover (10/30),0.0,1550.0
2026-06-12,SMGR,stock_id,MA Crossover (10/30),0.0,1530.0
2026-06-15,SMGR,stock_id,MA Crossover (10/30),0.0,1555.0
2026-06-17,SMGR,stock_id,MA Crossover (10/30),0.0,1590.0
2026-06-18,SMGR,stock_id,MA Crossover (10/30),0.0,1500.0
2026-06-19,SMGR,stock_id,MA Crossover (10/30),0.0,1440.0
2026-06-22,SMGR,stock_id,MA Crossover (10/30),0.0,1460.0
2026-06-23,SMGR,stock_id,MA Crossover (10/30),0.0,1510.0
2026-06-24,SMGR,stock_id,MA Crossover (10/30),0.0,1460.0
2026-06-25,SMGR,stock_id,MA Crossover (10/30),0.0,1485.0
2026-06-26,SMGR,stock_id,MA Crossover (10/30),0.0,1465.0
2026-06-29,SMGR,stock_id,MA Crossover (10/30),0.0,1490.0
2026-06-30,SMGR,stock_id,MA Crossover (10/30),0.0,1415.0
2026-07-01,SMGR,stock_id,MA Crossover (10/30),0.0,1400.0
2026-07-02,SMGR,stock_id,MA Crossover (10/30),0.0,1395.0
2026-07-03,SMGR,stock_id,MA Crossover (10/30),0.0,1425.0
2026-07-06,SMGR,stock_id,MA Crossover (10/30),0.0,1405.0
2026-07-07,SMGR,stock_id,MA Crossover (10/30),0.0,1520.0
2026-07-08,SMGR,stock_id,MA Crossover (10/30),0.0,1420.0
2026-07-09,SMGR,stock_id,MA Crossover (10/30),0.0,1410.0
2026-07-10,SMGR,stock_id,MA Crossover (10/30),0.0,1415.0
2026-07-13,SMGR,stock_id,MA Crossover (10/30),0.0,1435.0
2026-07-14,SMGR,stock_id,MA Crossover (10/30),0.0,1440.0
2026-07-15,SMGR,stock_id,MA Crossover (10/30),0.0,1450.0
2026-07-16,SMGR,stock_id,MA Crossover (10/30),0.0,1495.0
2026-07-17,SMGR,stock_id,MA Crossover (10/30),0.0,1505.0
2026-07-20,SMGR,stock_id,MA Crossover (10/30),0.0,1505.0
2026-07-21,SMGR,stock_id,MA Crossover (10/30),0.0,1520.0
2026-07-22,SMGR,stock_id,MA Crossover (10/30),0.0,1510.0
2026-07-23,SMGR,stock_id,MA Crossover (10/30),1.0,1515.0
2026-07-24,SMGR,stock_id,MA Crossover (10/30),1.0,1455.0
2026-07-27,SMGR,stock_id,MA Crossover (10/30),1.0,1455.0
2026-07-28,SMGR,stock_id,MA Crossover (10/30),1.0,1480.0
2026-07-29,SMGR,stock_id,MA Crossover (10/30),1.0,1460.0
2026-07-30,SMGR,stock_id,MA Crossover (10/30),1.0,1455.0
2026-07-31,SMGR,stock_id,MA Crossover (10/30),1.0,1460.0
2026-08-03,SMGR,stock_id,MA Crossover (10/30),1.0,1480.0
2026-08-04,SMGR,stock_id,MA Crossover (10/30),1.0,1530.0
2026-08-05,SMGR,stock_id,MA Crossover (10/30),1.0,1565.0
2026-08-06,SMGR,stock_id,MA Crossover (10/30),1.0,1625.0
2026-08-07,SMGR,stock_id,MA Crossover (10/30),1.0,1620.0
2026-08-10,SMGR,stock_id,MA Crossover (10/30),1.0,1610.0
2026-08-11,SMGR,stock_id,MA Crossover (10/30),1.0,1545.0
2026-08-12,SMGR,stock_id,MA Crossover (10/30),1.0,1555.0
2026-08-13,SMGR,stock_id,MA Crossover (10/30),1.0,1510.0
2026-08-14,SMGR,stock_id,MA Crossover (10/30),1.0,1580.0
2026-08-18,SMGR,stock_id,MA Crossover (10/30),1.0,1550.0
2026-08-19,SMGR,stock_id,MA Crossover (10/30),1.0,1525.0
2026-08-20,SMGR,stock_id,MA Crossover (10/30),1.0,1545.0
2026-08-21,SMGR,stock_id,MA Crossover (10/30),1.0,1565.0
2026-08-24,SMGR,stock_id,MA Crossover (10/30),1.0,1505.0
2026-08-26,SMGR,stock_id,MA Crossover (10/30),1.0,1490.0
2024-08-27,SMGR,stock_id,RSI Mean Reversion,0.0,3773.91357421875
2024-08-28,SMGR,stock_id,RSI Mean Reversion,0.0,3821.444091796875
2024-08-29,SMGR,stock_id,RSI Mean Reversion,0.0,3821.444091796875
2024-08-30,SMGR,stock_id,RSI Mean Reversion,0.0,3811.93798828125
2024-09-02,SMGR,stock_id,RSI Mean Reversion,0.0,3887.98681640625
2024-09-03,SMGR,stock_id,RSI Mean Reversion,0.0,3830.9501953125
2024-09-04,SMGR,stock_id,RSI Mean Reversion,0.0,3783.419677734375
2024-09-05,SMGR,stock_id,RSI Mean Reversion,0.0,3830.9501953125
2024-09-06,SMGR,stock_id,RSI Mean Reversion,0.0,3821.444091796875
2024-09-09,SMGR,stock_id,RSI Mean Reversion,0.0,3802.431884765625
2024-09-10,SMGR,stock_id,RSI Mean Reversion,0.0,3802.431884765625
2024-09-11,SMGR,stock_id,RSI Mean Reversion,0.0,3773.91357421875
2024-09-12,SMGR,stock_id,RSI Mean Reversion,0.0,3764.407470703125
2024-09-13,SMGR,stock_id,RSI Mean Reversion,0.0,3754.901611328125
2024-09-17,SMGR,stock_id,RSI Mean Reversion,0.0,3764.407470703125
2024-09-18,SMGR,stock_id,RSI Mean Reversion,0.0,3716.877197265625
2024-09-19,SMGR,stock_id,RSI Mean Reversion,0.0,3697.864990234375
2024-09-20,SMGR,stock_id,RSI Mean Reversion,0.0,3716.877197265625
2024-09-23,SMGR,stock_id,RSI Mean Reversion,1.0,3640.828369140625
2024-09-24,SMGR,stock_id,RSI Mean Reversion,1.0,3631.322509765625
2024-09-25,SMGR,stock_id,RSI Mean Reversion,1.0,3678.852783203125
2024-09-26,SMGR,stock_id,RSI Mean Reversion,1.0,3707.37109375
2024-09-27,SMGR,stock_id,RSI Mean Reversion,1.0,3659.840576171875
2024-09-30,SMGR,stock_id,RSI Mean Reversion,1.0,3602.804443359375
2024-10-01,SMGR,stock_id,RSI Mean Reversion,1.0,3688.359130859375
2024-10-02,SMGR,stock_id,RSI Mean Reversion,1.0,3707.37109375
2024-10-03,SMGR,stock_id,RSI Mean Reversion,0.0,3840.456298828125
2024-10-04,SMGR,stock_id,RSI Mean Reversion,0.0,3830.9501953125
2024-10-07,SMGR,stock_id,RSI Mean Reversion,0.0,3830.9501953125
2024-10-08,SMGR,stock_id,RSI Mean Reversion,0.0,3821.444091796875
2024-10-09,SMGR,stock_id,RSI Mean Reversion,0.0,3811.93798828125
2024-10-10,SMGR,stock_id,RSI Mean Reversion,0.0,3849.96240234375
2024-10-11,SMGR,stock_id,RSI Mean Reversion,0.0,4097.1201171875
2024-10-14,SMGR,stock_id,RSI Mean Reversion,0.0,3935.51708984375
2024-10-15,SMGR,stock_id,RSI Mean Reversion,0.0,4011.565673828125
2024-10-16,SMGR,stock_id,RSI Mean Reversion,0.0,4116.1328125
2024-10-17,SMGR,stock_id,RSI Mean Reversion,0.0,4344.2783203125
2024-10-18,SMGR,stock_id,RSI Mean Reversion,0.0,4296.748046875
2024-10-21,SMGR,stock_id,RSI Mean Reversion,0.0,4192.18115234375
2024-10-22,SMGR,stock_id,RSI Mean Reversion,0.0,4097.1201171875
2024-10-23,SMGR,stock_id,RSI Mean Reversion,0.0,4068.60205078125
2024-10-24,SMGR,stock_id,RSI Mean Reversion,0.0,4078.1083984375
2024-10-25,SMGR,stock_id,RSI Mean Reversion,0.0,4173.1689453125
2024-10-28,SMGR,stock_id,RSI Mean Reversion,0.0,3935.51708984375
2024-10-29,SMGR,stock_id,RSI Mean Reversion,0.0,3906.998779296875
2024-10-30,SMGR,stock_id,RSI Mean Reversion,0.0,3716.877197265625
2024-10-31,SMGR,stock_id,RSI Mean Reversion,0.0,3754.901611328125
2024-11-01,SMGR,stock_id,RSI Mean Reversion,0.0,3621.81640625
2024-11-04,SMGR,stock_id,RSI Mean Reversion,0.0,3431.69482421875
2024-11-05,SMGR,stock_id,RSI Mean Reversion,1.0,3450.70703125
2024-11-06,SMGR,stock_id,RSI Mean Reversion,1.0,3469.718994140625
2024-11-07,SMGR,stock_id,RSI Mean Reversion,1.0,3479.225341796875
2024-11-08,SMGR,stock_id,RSI Mean Reversion,1.0,3450.70703125
2024-11-11,SMGR,stock_id,RSI Mean Reversion,1.0,3374.658203125
2024-11-12,SMGR,stock_id,RSI Mean Reversion,1.0,3422.188720703125
2024-11-13,SMGR,stock_id,RSI Mean Reversion,1.0,3507.743408203125
2024-11-14,SMGR,stock_id,RSI Mean Reversion,1.0,3450.70703125
2024-11-15,SMGR,stock_id,RSI Mean Reversion,1.0,3365.15234375
2024-11-18,SMGR,stock_id,RSI Mean Reversion,1.0,3374.658203125
2024-11-19,SMGR,stock_id,RSI Mean Reversion,1.0,3498.237548828125
2024-11-20,SMGR,stock_id,RSI Mean Reversion,1.0,3441.200927734375
2024-11-21,SMGR,stock_id,RSI Mean Reversion,1.0,3422.188720703125
2024-11-22,SMGR,stock_id,RSI Mean Reversion,1.0,3412.6826171875
2024-11-25,SMGR,stock_id,RSI Mean Reversion,1.0,3469.718994140625
2024-11-26,SMGR,stock_id,RSI Mean Reversion,1.0,3422.188720703125
2024-11-28,SMGR,stock_id,RSI Mean Reversion,1.0,3431.69482421875
2024-11-29,SMGR,stock_id,RSI Mean Reversion,1.0,3327.1279296875
2024-12-02,SMGR,stock_id,RSI Mean Reversion,1.0,3251.0791015625
2024-12-03,SMGR,stock_id,RSI Mean Reversion,1.0,3127.500244140625
2024-12-04,SMGR,stock_id,RSI Mean Reversion,1.0,3270.09130859375
2024-12-05,SMGR,stock_id,RSI Mean Reversion,1.0,3203.548828125
2024-12-06,SMGR,stock_id,RSI Mean Reversion,1.0,3117.994140625
2024-12-09,SMGR,stock_id,RSI Mean Reversion,1.0,3146.51220703125
2024-12-10,SMGR,stock_id,RSI Mean Reversion,1.0,3146.51220703125
2024-12-11,SMGR,stock_id,RSI Mean Reversion,1.0,3270.09130859375
2024-12-12,SMGR,stock_id,RSI Mean Reversion,1.0,3213.05517578125
2024-12-13,SMGR,stock_id,RSI Mean Reversion,1.0,3232.067138671875
2024-12-16,SMGR,stock_id,RSI Mean Reversion,1.0,3194.04296875
2024-12-17,SMGR,stock_id,RSI Mean Reversion,1.0,3127.500244140625
2024-12-18,SMGR,stock_id,RSI Mean Reversion,1.0,3213.05517578125
2024-12-19,SMGR,stock_id,RSI Mean Reversion,1.0,3117.994140625
2024-12-20,SMGR,stock_id,RSI Mean Reversion,1.0,3098.98193359375
2024-12-23,SMGR,stock_id,RSI Mean Reversion,1.0,3184.53662109375
2024-12-24,SMGR,stock_id,RSI Mean Reversion,1.0,3079.9697265625
2024-12-27,SMGR,stock_id,RSI Mean Reversion,1.0,3137.00634765625
2024-12-30,SMGR,stock_id,RSI Mean Reversion,1.0,3127.500244140625
2025-01-02,SMGR,stock_id,RSI Mean Reversion,1.0,3117.994140625
2025-01-03,SMGR,stock_id,RSI Mean Reversion,1.0,3108.48828125
2025-01-06,SMGR,stock_id,RSI Mean Reversion,1.0,3060.957763671875
2025-01-07,SMGR,stock_id,RSI Mean Reversion,1.0,3022.933349609375
2025-01-08,SMGR,stock_id,RSI Mean Reversion,1.0,2899.354248046875
2025-01-09,SMGR,stock_id,RSI Mean Reversion,1.0,2823.305908203125
2025-01-10,SMGR,stock_id,RSI Mean Reversion,1.0,2832.811767578125
2025-01-13,SMGR,stock_id,RSI Mean Reversion,1.0,2775.775146484375
2025-01-14,SMGR,stock_id,RSI Mean Reversion,1.0,2642.690185546875
2025-01-15,SMGR,stock_id,RSI Mean Reversion,1.0,2737.7509765625
2025-01-16,SMGR,stock_id,RSI Mean Reversion,1.0,2709.232666015625
2025-01-17,SMGR,stock_id,RSI Mean Reversion,1.0,2709.232666015625
2025-01-20,SMGR,stock_id,RSI Mean Reversion,1.0,2794.787353515625
2025-01-21,SMGR,stock_id,RSI Mean Reversion,1.0,2861.329833984375
2025-01-22,SMGR,stock_id,RSI Mean Reversion,1.0,2804.293701171875
2025-01-23,SMGR,stock_id,RSI Mean Reversion,1.0,2842.31787109375
2025-01-24,SMGR,stock_id,RSI Mean Reversion,1.0,2794.787353515625
2025-01-30,SMGR,stock_id,RSI Mean Reversion,1.0,2699.726806640625
2025-01-31,SMGR,stock_id,RSI Mean Reversion,1.0,2671.20849609375
2025-02-03,SMGR,stock_id,RSI Mean Reversion,1.0,2623.677978515625
2025-02-04,SMGR,stock_id,RSI Mean Reversion,1.0,2737.7509765625
2025-02-05,SMGR,stock_id,RSI Mean Reversion,1.0,2737.7509765625
2025-02-06,SMGR,stock_id,RSI Mean Reversion,1.0,2633.18408203125
2025-02-07,SMGR,stock_id,RSI Mean Reversion,1.0,2566.6416015625
2025-02-10,SMGR,stock_id,RSI Mean Reversion,1.0,2519.111083984375
2025-02-11,SMGR,stock_id,RSI Mean Reversion,1.0,2462.07470703125
2025-02-12,SMGR,stock_id,RSI Mean Reversion,1.0,2424.05029296875
2025-02-13,SMGR,stock_id,RSI Mean Reversion,1.0,2519.111083984375
2025-02-14,SMGR,stock_id,RSI Mean Reversion,1.0,2652.1962890625
2025-02-17,SMGR,stock_id,RSI Mean Reversion,1.0,2652.1962890625
2025-02-18,SMGR,stock_id,RSI Mean Reversion,1.0,2661.702392578125
2025-02-19,SMGR,stock_id,RSI Mean Reversion,1.0,2690.220458984375
2025-02-20,SMGR,stock_id,RSI Mean Reversion,1.0,2642.690185546875
2025-02-21,SMGR,stock_id,RSI Mean Reversion,1.0,2652.1962890625
2025-02-24,SMGR,stock_id,RSI Mean Reversion,1.0,2642.690185546875
2025-02-25,SMGR,stock_id,RSI Mean Reversion,1.0,2652.1962890625
2025-02-26,SMGR,stock_id,RSI Mean Reversion,1.0,2547.62939453125
2025-02-27,SMGR,stock_id,RSI Mean Reversion,1.0,2462.07470703125
2025-02-28,SMGR,stock_id,RSI Mean Reversion,1.0,2214.91650390625
2025-03-03,SMGR,stock_id,RSI Mean Reversion,1.0,2224.422607421875
2025-03-04,SMGR,stock_id,RSI Mean Reversion,1.0,2100.843505859375
2025-03-05,SMGR,stock_id,RSI Mean Reversion,1.0,2157.880126953125
2025-03-06,SMGR,stock_id,RSI Mean Reversion,1.0,2214.91650390625
2025-03-07,SMGR,stock_id,RSI Mean Reversion,1.0,2243.434814453125
2025-03-10,SMGR,stock_id,RSI Mean Reversion,1.0,2319.4833984375
2025-03-11,SMGR,stock_id,RSI Mean Reversion,1.0,2214.91650390625
2025-03-12,SMGR,stock_id,RSI Mean Reversion,1.0,2224.422607421875
2025-03-13,SMGR,stock_id,RSI Mean Reversion,1.0,2214.91650390625
2025-03-14,SMGR,stock_id,RSI Mean Reversion,1.0,2148.3740234375
2025-03-17,SMGR,stock_id,RSI Mean Reversion,1.0,2148.3740234375
2025-03-18,SMGR,stock_id,RSI Mean Reversion,1.0,2100.843505859375
2025-03-19,SMGR,stock_id,RSI Mean Reversion,1.0,2119.855712890625
2025-03-20,SMGR,stock_id,RSI Mean Reversion,1.0,2138.867919921875
2025-03-21,SMGR,stock_id,RSI Mean Reversion,1.0,2015.288818359375
2025-03-24,SMGR,stock_id,RSI Mean Reversion,1.0,2110.349853515625
2025-03-25,SMGR,stock_id,RSI Mean Reversion,0.0,2386.02587890625
2025-03-26,SMGR,stock_id,RSI Mean Reversion,0.0,2614.171875
2025-03-27,SMGR,stock_id,RSI Mean Reversion,0.0,2519.111083984375
2025-04-08,SMGR,stock_id,RSI Mean Reversion,0.0,2148.3740234375
2025-04-09,SMGR,stock_id,RSI Mean Reversion,0.0,1986.770751953125
2025-04-10,SMGR,stock_id,RSI Mean Reversion,0.0,2053.313232421875
2025-04-11,SMGR,stock_id,RSI Mean Reversion,0.0,2034.301025390625
2025-04-14,SMGR,stock_id,RSI Mean Reversion,0.0,2338.49560546875
2025-04-15,SMGR,stock_id,RSI Mean Reversion,0.0,2376.52001953125
2025-04-16,SMGR,stock_id,RSI Mean Reversion,0.0,2328.98974609375
2025-04-17,SMGR,stock_id,RSI Mean Reversion,0.0,2328.98974609375
2025-04-21,SMGR,stock_id,RSI Mean Reversion,0.0,2252.94091796875
2025-04-22,SMGR,stock_id,RSI Mean Reversion,0.0,2414.54443359375
2025-04-23,SMGR,stock_id,RSI Mean Reversion,0.0,2424.05029296875
2025-04-24,SMGR,stock_id,RSI Mean Reversion,0.0,2405.0380859375
2025-04-25,SMGR,stock_id,RSI Mean Reversion,0.0,2471.58056640625
2025-04-28,SMGR,stock_id,RSI Mean Reversion,0.0,2443.0625
2025-04-29,SMGR,stock_id,RSI Mean Reversion,0.0,2433.556640625
2025-04-30,SMGR,stock_id,RSI Mean Reversion,0.0,2481.0869140625
2025-05-02,SMGR,stock_id,RSI Mean Reversion,0.0,2414.54443359375
2025-05-05,SMGR,stock_id,RSI Mean Reversion,0.0,2424.05029296875
2025-05-06,SMGR,stock_id,RSI Mean Reversion,0.0,2424.05029296875
2025-05-07,SMGR,stock_id,RSI Mean Reversion,0.0,2386.02587890625
2025-05-08,SMGR,stock_id,RSI Mean Reversion,0.0,2367.013671875
2025-05-09,SMGR,stock_id,RSI Mean Reversion,0.0,2290.96533203125
2025-05-14,SMGR,stock_id,RSI Mean Reversion,0.0,2395.5322265625
2025-05-15,SMGR,stock_id,RSI Mean Reversion,0.0,2395.5322265625
2025-05-16,SMGR,stock_id,RSI Mean Reversion,0.0,2443.0625
2025-05-19,SMGR,stock_id,RSI Mean Reversion,0.0,2576.147705078125
2025-05-20,SMGR,stock_id,RSI Mean Reversion,0.0,2405.0380859375
2025-05-21,SMGR,stock_id,RSI Mean Reversion,0.0,2443.0625
2025-05-22,SMGR,stock_id,RSI Mean Reversion,0.0,2538.123291015625
2025-05-23,SMGR,stock_id,RSI Mean Reversion,0.0,2585.65380859375
2025-05-26,SMGR,stock_id,RSI Mean Reversion,0.0,2718.739013671875
2025-05-27,SMGR,stock_id,RSI Mean Reversion,0.0,2699.726806640625
2025-05-28,SMGR,stock_id,RSI Mean Reversion,0.0,2671.20849609375
2025-06-02,SMGR,stock_id,RSI Mean Reversion,0.0,2623.677978515625
2025-06-03,SMGR,stock_id,RSI Mean Reversion,0.0,2690.220458984375
2025-06-04,SMGR,stock_id,RSI Mean Reversion,0.0,2652.1962890625
2025-06-05,SMGR,stock_id,RSI Mean Reversion,0.0,2697.697998046875
2025-06-10,SMGR,stock_id,RSI Mean Reversion,0.0,2825.69091796875
2025-06-11,SMGR,stock_id,RSI Mean Reversion,0.0,2786.30859375
2025-06-12,SMGR,stock_id,RSI Mean Reversion,0.0,2874.9189453125
2025-06-13,SMGR,stock_id,RSI Mean Reversion,0.0,2855.227783203125
2025-06-16,SMGR,stock_id,RSI Mean Reversion,0.0,2835.53662109375
2025-06-17,SMGR,stock_id,RSI Mean Reversion,0.0,2865.073486328125
2025-06-18,SMGR,stock_id,RSI Mean Reversion,0.0,2825.69091796875
2025-06-19,SMGR,stock_id,RSI Mean Reversion,0.0,2687.852294921875
2025-06-20,SMGR,stock_id,RSI Mean Reversion,0.0,2638.624267578125
2025-06-23,SMGR,stock_id,RSI Mean Reversion,0.0,2490.940185546875
2025-06-24,SMGR,stock_id,RSI Mean Reversion,0.0,2559.859375
2025-06-25,SMGR,stock_id,RSI Mean Reversion,0.0,2559.859375
2025-06-26,SMGR,stock_id,RSI Mean Reversion,0.0,2540.168212890625
2025-06-30,SMGR,stock_id,RSI Mean Reversion,0.0,2648.469970703125
2025-07-01,SMGR,stock_id,RSI Mean Reversion,0.0,2609.08740234375
2025-07-02,SMGR,stock_id,RSI Mean Reversion,0.0,2579.55078125
2025-07-03,SMGR,stock_id,RSI Mean Reversion,0.0,2638.624267578125
2025-07-04,SMGR,stock_id,RSI Mean Reversion,0.0,2618.93310546875
2025-07-07,SMGR,stock_id,RSI Mean Reversion,0.0,2638.624267578125
2025-07-08,SMGR,stock_id,RSI Mean Reversion,0.0,2638.624267578125
2025-07-09,SMGR,stock_id,RSI Mean Reversion,0.0,2687.852294921875
2025-07-10,SMGR,stock_id,RSI Mean Reversion,0.0,2707.543701171875
2025-07-11,SMGR,stock_id,RSI Mean Reversion,0.0,2756.771728515625
2025-07-14,SMGR,stock_id,RSI Mean Reversion,0.0,2697.697998046875
2025-07-15,SMGR,stock_id,RSI Mean Reversion,0.0,2687.852294921875
2025-07-16,SMGR,stock_id,RSI Mean Reversion,0.0,2756.771728515625
2025-07-17,SMGR,stock_id,RSI Mean Reversion,0.0,2658.315673828125
2025-07-18,SMGR,stock_id,RSI Mean Reversion,0.0,2550.013916015625
2025-07-21,SMGR,stock_id,RSI Mean Reversion,0.0,2451.5576171875
2025-07-22,SMGR,stock_id,RSI Mean Reversion,0.0,2372.792724609375
2025-07-23,SMGR,stock_id,RSI Mean Reversion,0.0,2431.866455078125
2025-07-24,SMGR,stock_id,RSI Mean Reversion,0.0,2461.4033203125
2025-07-25,SMGR,stock_id,RSI Mean Reversion,0.0,2431.866455078125
2025-07-28,SMGR,stock_id,RSI Mean Reversion,0.0,2441.712158203125
2025-07-29,SMGR,stock_id,RSI Mean Reversion,0.0,2520.47705078125
2025-07-30,SMGR,stock_id,RSI Mean Reversion,0.0,2471.2490234375
2025-07-31,SMGR,stock_id,RSI Mean Reversion,1.0,2422.020751953125
2025-08-01,SMGR,stock_id,RSI Mean Reversion,1.0,2471.2490234375
2025-08-04,SMGR,stock_id,RSI Mean Reversion,1.0,2422.020751953125
2025-08-05,SMGR,stock_id,RSI Mean Reversion,1.0,2471.2490234375
2025-08-06,SMGR,stock_id,RSI Mean Reversion,1.0,2481.094482421875
2025-08-07,SMGR,stock_id,RSI Mean Reversion,1.0,2451.5576171875
2025-08-08,SMGR,stock_id,RSI Mean Reversion,1.0,2441.712158203125
2025-08-11,SMGR,stock_id,RSI Mean Reversion,0.0,2628.77880859375
2025-08-12,SMGR,stock_id,RSI Mean Reversion,0.0,2589.396240234375
2025-08-13,SMGR,stock_id,RSI Mean Reversion,0.0,2589.396240234375
2025-08-14,SMGR,stock_id,RSI Mean Reversion,0.0,2609.08740234375
2025-08-15,SMGR,stock_id,RSI Mean Reversion,0.0,2559.859375
2025-08-19,SMGR,stock_id,RSI Mean Reversion,0.0,2658.315673828125
2025-08-20,SMGR,stock_id,RSI Mean Reversion,0.0,2776.462890625
2025-08-21,SMGR,stock_id,RSI Mean Reversion,0.0,2727.23486328125
2025-08-22,SMGR,stock_id,RSI Mean Reversion,0.0,2707.543701171875
2025-08-25,SMGR,stock_id,RSI Mean Reversion,0.0,2766.617431640625
2025-08-26,SMGR,stock_id,RSI Mean Reversion,0.0,2727.23486328125
2025-08-27,SMGR,stock_id,RSI Mean Reversion,0.0,2687.852294921875
2025-08-28,SMGR,stock_id,RSI Mean Reversion,0.0,2687.852294921875
2025-08-29,SMGR,stock_id,RSI Mean Reversion,0.0,2609.08740234375
2025-09-01,SMGR,stock_id,RSI Mean Reversion,0.0,2678.0068359375
2025-09-02,SMGR,stock_id,RSI Mean Reversion,0.0,2668.1611328125
2025-09-03,SMGR,stock_id,RSI Mean Reversion,0.0,2756.771728515625
2025-09-04,SMGR,stock_id,RSI Mean Reversion,0.0,2737.08056640625
2025-09-08,SMGR,stock_id,RSI Mean Reversion,0.0,2737.08056640625
2025-09-09,SMGR,stock_id,RSI Mean Reversion,0.0,2697.697998046875
2025-09-10,SMGR,stock_id,RSI Mean Reversion,0.0,2668.1611328125
2025-09-11,SMGR,stock_id,RSI Mean Reversion,0.0,2737.08056640625
2025-09-12,SMGR,stock_id,RSI Mean Reversion,0.0,2825.69091796875
2025-09-15,SMGR,stock_id,RSI Mean Reversion,0.0,2845.38232421875
2025-09-16,SMGR,stock_id,RSI Mean Reversion,0.0,2884.7646484375
2025-09-17,SMGR,stock_id,RSI Mean Reversion,0.0,2894.6103515625
2025-09-18,SMGR,stock_id,RSI Mean Reversion,0.0,2845.38232421875
2025-09-19,SMGR,stock_id,RSI Mean Reversion,0.0,2825.69091796875
2025-09-22,SMGR,stock_id,RSI Mean Reversion,0.0,2865.073486328125
2025-09-23,SMGR,stock_id,RSI Mean Reversion,0.0,2865.073486328125
2025-09-24,SMGR,stock_id,RSI Mean Reversion,0.0,2845.38232421875
2025-09-25,SMGR,stock_id,RSI Mean Reversion,0.0,2815.845458984375
2025-09-26,SMGR,stock_id,RSI Mean Reversion,0.0,2796.154052734375
2025-09-29,SMGR,stock_id,RSI Mean Reversion,0.0,2835.53662109375
2025-09-30,SMGR,stock_id,RSI Mean Reversion,0.0,2796.154052734375
2025-10-01,SMGR,stock_id,RSI Mean Reversion,0.0,2776.462890625
2025-10-02,SMGR,stock_id,RSI Mean Reversion,0.0,2687.852294921875
2025-10-03,SMGR,stock_id,RSI Mean Reversion,1.0,2668.1611328125
2025-10-06,SMGR,stock_id,RSI Mean Reversion,1.0,2668.1611328125
2025-10-07,SMGR,stock_id,RSI Mean Reversion,1.0,2569.705078125
2025-10-08,SMGR,stock_id,RSI Mean Reversion,1.0,2530.322509765625
2025-10-09,SMGR,stock_id,RSI Mean Reversion,1.0,2540.168212890625
2025-10-10,SMGR,stock_id,RSI Mean Reversion,1.0,2550.013916015625
2025-10-13,SMGR,stock_id,RSI Mean Reversion,1.0,2500.78564453125
2025-10-14,SMGR,stock_id,RSI Mean Reversion,1.0,2431.866455078125
2025-10-15,SMGR,stock_id,RSI Mean Reversion,1.0,2520.47705078125
2025-10-16,SMGR,stock_id,RSI Mean Reversion,1.0,2382.638427734375
2025-10-17,SMGR,stock_id,RSI Mean Reversion,1.0,2353.1015625
2025-10-20,SMGR,stock_id,RSI Mean Reversion,1.0,2471.2490234375
2025-10-21,SMGR,stock_id,RSI Mean Reversion,1.0,2530.322509765625
2025-10-22,SMGR,stock_id,RSI Mean Reversion,1.0,2530.322509765625
2025-10-23,SMGR,stock_id,RSI Mean Reversion,1.0,2618.93310546875
2025-10-24,SMGR,stock_id,RSI Mean Reversion,1.0,2618.93310546875
2025-10-27,SMGR,stock_id,RSI Mean Reversion,0.0,2697.697998046875
2025-10-28,SMGR,stock_id,RSI Mean Reversion,0.0,2668.1611328125
2025-10-29,SMGR,stock_id,RSI Mean Reversion,0.0,2668.1611328125
2025-10-30,SMGR,stock_id,RSI Mean Reversion,0.0,2678.0068359375
2025-10-31,SMGR,stock_id,RSI Mean Reversion,0.0,2717.38916015625
2025-11-03,SMGR,stock_id,RSI Mean Reversion,0.0,2756.771728515625
2025-11-04,SMGR,stock_id,RSI Mean Reversion,0.0,2727.23486328125
2025-11-05,SMGR,stock_id,RSI Mean Reversion,0.0,2756.771728515625
2025-11-06,SMGR,stock_id,RSI Mean Reversion,0.0,2845.38232421875
2025-11-07,SMGR,stock_id,RSI Mean Reversion,0.0,2835.53662109375
2025-11-10,SMGR,stock_id,RSI Mean Reversion,0.0,2717.38916015625
2025-11-11,SMGR,stock_id,RSI Mean Reversion,0.0,2648.469970703125
2025-11-12,SMGR,stock_id,RSI Mean Reversion,0.0,2648.469970703125
2025-11-13,SMGR,stock_id,RSI Mean Reversion,0.0,2618.93310546875
2025-11-14,SMGR,stock_id,RSI Mean Reversion,0.0,2559.859375
